"location_name","latitude","longitude","category","details"
"TAMAIA Viure Sense Violencia, S.C.C.L.",41.3855052676356,2.17508749798142,"Informació d'interès","comunicacio@tamaia.org"
"El Campus Raval - UB",41.3840771849973,2.16689993419483,"Informació d'interès","https://www.ub.edu/portal/web/geografia-historia/detall/-/detall/25n-al-campus-raval"
"Edifici de La Caixa de Barcelona",41.3984677240543,2.15728033255482,"Variables","August Font Carreras"
"Metro Fontana",41.4026473843574,2.15271341433072,"",""
"La plaça d'en Joanic",41.4053052560529,2.16225197250383,"",""
"Casal d'Entitats Mas Guinardó",41.41816915835,2.17440793932141,"Informació d'interès","cemasguinardo@qsl.cat"
"Casa Rubinat",41.4048770970466,2.15771668035686,"",""
"Casa Tomàs Valls",41.410989814046,2.1560533526022,"",""
"Edifici Modernista Riera de Sant Miquel 44",41.3981582119799,2.15627378447512,"",""
"Jardins de Massana",41.4270418943385,2.17852618283509,"",""
"Àntic Edifici de Catalana de Gas i Electricitat, SA",41.385810987301,2.17303815264042,"Variables","Josep Domènech i Estapà"
"Museu de Pintura Contemporània Can Framis",41.4029442026512,2.1949651108093,"Informació d'interès","canframis@fundaciovilacasas.com"
"Casa del Guarda -  Espai d'Interpretació del Pantà de Vallvidrera",41.415598383774,2.09738454224015,"Informació d'interès","ci@parccollserola.net"
"Floristeria Flora Miserachs",41.4009805110012,2.12109349397744,"Telèfons","932057678"
"Carrer Major de Sarrià",41.3959915589415,2.12515304283209,"",""
"Casa Fornells",41.4137389915824,2.13429894129216,"Variables","Joan Rubió i Bellvé"
"El barri de la Mercè",41.388936898573,2.10552662248142,"",""
"Disseny Hub Barcelona",41.4026011116928,2.18804984610234,"Informació d'interès","dissenyhub@bcn.cat"
"Centre Cultural La Farinera del Clot",41.4048789758389,2.18840476699031,"Informació d'interès","informacio@farinera.org"
"Escola Josep Maria Jujol",41.3982151534187,2.15589754837622,"Informació d'interès","a8042780@xtec.cat"
"Platja de Llevant",41.4050151094687,2.21774147671454,"Informació d'interès","http://www.barcelona.cat/ca/que-pots-fer-a-bcn/banys-i-platges/platja-de-llevant"
"Edifici La Rotonda",41.4105347458556,2.1370219362887,"Variables","Adolf Ruiz i Casamitjana"
"Fundació Suñol",41.3826518104215,2.12641021133791,"Informació d'interès","info@fundaciosunol.org"
"La Rambla",41.3776544520364,2.17649085980406,"Informació d'interès","https://www.barcelona.cat/larambla/ca"
"Centre Municipal de Cultura Popular de Sant Andreu",41.4406847325182,2.18764381654497,"Informació d'interès","cmcpsa@bcn.cat"
"Viaducte de Bellesguard",41.4091653746265,2.12682966758752,"",""
"Hotel W Barcelona - HB-004411 *Edifici Vela",41.3683613054631,2.18999831264777,"Informació d'interès","wbarcelona@whotels.com"
"Hospital Clínic i Provincial",41.3895553983146,2.1521944632422,"Informació d'interès","https://www.clinicbarcelona.org/ca"
"Telefèric de Barcelona",41.373250146274,2.18787571612167,"Informació d'interès","http://www.telefericodebarcelona.com/ca/"
"Edifici de l'Antic Hospital de la Santa Creu",41.3810888194196,2.16981146859032,"Informació d'interès","http://www.barcelonaturisme.com/wv3/ca/page/371/.html"
"Fundació Privada Foto Colectania",41.3876733654223,2.18273688548642,"Informació d'interès","info@fotocolectania.org"
"Fira Barcelona",41.3727179943061,2.15021122276233,"Informació d'interès","infofira@firabarcelona.com"
"Farmàcia Franquesa Grau",41.4351514901614,2.18977289249324,"Informació d'interès","https://www.farmaguia.net/desktop/"
"Centre Cívic Cotxeres de Sants",41.3752984880247,2.13689769355558,"Informació d'interès","cotxeres-casinet@secretariat.cat"
"EINA - Escola de Disseny i Art",41.402879863022,2.11433380575223,"Informació d'interès","info@eina.cat"
"Museu Olímpic i de l'Esport Joan Antoni Samaranch de Barcelona",41.3662809250761,2.15709413647075,"Informació d'interès","info@fbolimpica.es"
"Parc de la Primavera",41.3704639611605,2.16583371616562,"Informació d'interès","https://link.bcn.cat/cPdlP"
"Centre Comercial Diagonal Mar",41.4104574439831,2.21642275994097,"Informació d'interès","info@diagonalmarcentre.com"
"Sant Andreu Teatre",41.4306142740516,2.18892121409743,"Informació d'interès","sat@santandreuteatre.net"
"Parc de la Font del Racó",41.4160939360173,2.13083974576949,"Informació d'interès","https://link.bcn.cat/cPdlFdR"
"Oasi MAC",41.3818824074137,2.15364689927238,"Variables","https://www.bcn.cat/cultura/merce/M23-Planol-ConsellCent.pdf"
"Centre Cultural Teresa Pàmies",41.3868953514753,2.15204971238573,"Telèfons","934536480"
"Centre Cívic Sarrià",41.3939061996762,2.12118725733369,"Informació d'interès","ccsarria@qsl.cat"
"Font Pública",41.4002220950189,2.15613122970432,"Variables","1844"
"Biblioteca Barceloneta -  La Fraternitat",41.3792326288759,2.18887164026245,"Informació d'interès","b.barcelona.b@diba.cat"
"Portal Casa Miralles",41.3921133709817,2.12749843743344,"",""
"Associació Sants Establiments Units",41.3760709555809,2.1368387628914,"Informació d'interès","carrerdesants@carrerdesants.cat"
"Bar Marsella",41.3782782040133,2.17122360530803,"Telèfons","934427263"
"Centre Comercial Westfield Glòries",41.4049757486342,2.19252135527396,"Informació d'interès","https://es.westfield.com/glories"
"Escola Business Engineering School - la Salle",41.4089099379235,2.13113705869962,"Informació d'interès","info@salle.url.edu"
"Estadi Olímpic de Montjuïc Lluís Companys",41.3647450839918,2.15568139486758,"Informació d'interès","http://www.estadiolimpic.cat"
"Jardins de Portolà",41.4108190469809,2.14255769920195,"Informació d'interès","https://link.bcn.cat/cJdP"
"Reial Club de Polo de Barcelona",41.3812847629387,2.11445003491925,"Informació d'interès","info@rcpolo.com"
"Residència Militar d'Estudiants Mateo Calabro",41.392973329738,2.12510287048567,"",""
"Facultat de Dret - UB",41.3872397187147,2.12109725001105,"Informació d'interès","sec.dret@ub.edu"
"Monestir de Sant Pau del Camp",41.3765007633576,2.16931450249219,"Telèfons","934410001"
"Bar musical La Torre Rosa",41.4227116116851,2.18050402297005,"Informació d'interès","http://www.torrerosa.com"
"Parròquia de Maria Reina",41.3926959956013,2.11148613040911,"Responsables","Jaume González-Agápito i Granell"
"Palau Robert - Centre d'Informació de Catalunya",41.3961322167103,2.15953198004719,"Informació d'interès","ot.barcelona@gencat.cat"
"Jardins Mossèn Cinto Verdaguer",41.3688505653485,2.1630513619867,"Informació d'interès","https://link.bcn.cat/cJdMCV"
"El Born Centre de Cultura i Memòria",41.3856730041308,2.18358560444333,"Informació d'interès","infoelbornccm@bcn.cat"
"Casa Thomas",41.3965759607714,2.16561254298249,"",""
"Associació de Comerciants i Professionals Barnavasi",41.4054557317905,2.14763869530909,"Informació d'interès","info@barnavasi.com"
"Jardins",41.3865770289631,2.16403049732852,"Informació d'interès","http://goo.gl/Z3L4hJ"
"Las Golondrinas - Sirenas SA",41.3746514376551,2.17811530219389,"Informació d'interès","lasgolondrinas@lasgolondrinas.com"
"Parròquia de Santa Maria del Remei",41.386892522387,2.13209889153534,"Informació d'interès","santamaria211@arqbcn.org"
"Parròquia de Maria Auxiliadora",41.3949386055351,2.12782757090596,"Informació d'interès","rector@mariaauxiliadora.org"
"Casa Llopis Bofill",41.3976779279414,2.16947949783373,"",""
"Parc de les Aigües",41.4135770846432,2.16548102329219,"Informació d'interès","https://link.bcn.cat/cEpdlA"
"Parc de la Guineueta",41.4390497375151,2.17448887447069,"Informació d'interès","https://link.bcn.cat/cPdlG"
"Restaurant Can Travi Nou",41.4313972656891,2.1504329909906,"Informació d'interès","cantravinou@gruptravi.com"
"Parc de la Ciutadella",41.3863365754466,2.18538177897079,"Informació d'interès","https://link.bcn.cat/cPdlC"
"Jardins de Ramon Margalef i López",41.3660935184686,2.15296547366152,"Informació d'interès","https://link.bcn.cat/cJddM"
"Parc del Castell de l'Oreneta",41.3994021842432,2.11219977755935,"Informació d'interès","https://link.bcn.cat/cPdCdl"
"Cafeteria Restaurant Cafè de l'Òpera",41.3809133538001,2.17378214373288,"Informació d'interès","http://cafeoperabcn.com"
"Centre Cívic La Sedeta",41.4055765120122,2.16768759179747,"Informació d'interès","ccsedeta@bcn.cat"
"Parròquia de l'Immaculat Cor de Maria",41.4059511483579,2.16659397134956,"Informació d'interès","immaculatcor5@arqbcn.org"
"Museu d'Arqueologia de Catalunya",41.3701854132451,2.15766402003284,"Informació d'interès","macvisites.acdpc@gencat.cat"
"Parròquia de Santa Maria del Pi - Basílica",41.3823393083136,2.17379425556996,"Informació d'interès","info@basilicadelpi.cat"
"Monestir de Santa Maria de Valldonzella",41.4118768826956,2.13100895906978,"Informació d'interès","monestir@valldonzella.cat"
"Parròquia de Sant Genís dels Agudells",41.4279821366587,2.13659829861525,"Informació d'interès","santgenis93@arqbcn.org"
"Barcelona - Casa Vídua Marfà",41.3931117617106,2.16429899269814,"",""
"Plaça Masadas",41.4247861043839,2.19017700347126,"",""
"Masia de Can Baró",41.4165620913362,2.16209381077134,"",""
"Pla de Montbau",41.4306814963669,2.1427060165366,"",""
"L'avinguda del Tibidabo",41.4105347458556,2.1370219362887,"",""
"El Passeig de Gràcia",41.3939688991806,2.16318315718838,"Variables","https://www.bcn.cat/cultura/merce/M24%20-%20Planols%20-%20PASSEIG%20DE%20GRACIA.pdf"
"El Passeig de les Aigües",41.4141793736998,2.11901989703343,"",""
"Associació Sant Martí Eix Comercial",41.4202596685408,2.19981669792227,"Informació d'interès","info@santmartieix.com"
"Fàbrica de Creació La Escocesa",41.4112753299701,2.20384402680475,"Informació d'interès","info@laescocesa.org"
"Seu de l'Antiga Hidroelèctrica de Catalunya",41.3919261830582,2.18286358854523,"",""
"La plaça del Monestir",41.3964418607579,2.1129074520593,"",""
"La Porta Est de la Finca Güell",41.385559157342,2.12232750229093,"Variables","Antoni Gaudí i Cornet"
"La Plaça del Comerç",41.4352221507887,2.18987747436849,"",""
"La Vil·la Hèlius (Casa Grané)",41.3954628549982,2.10754131840896,"Variables","Manuel Joaquim Raspall i Mayol"
"L'Antic Institut Frenopàtic",41.3843320840262,2.12633116283563,"",""
"L'Àrea Olímpica de la Diagonal",41.3802641815543,2.11441893855959,"",""
"Museu de Cera de Barcelona",41.3771306070917,2.17746064455433,"Informació d'interès","info@museocerabcn.com"
"Edifici Puiggròs",41.3996654310519,2.1592603871634,"",""
"Xemeneia de l'antiga Fábrica ""La Porcelana""",41.3730269153328,2.14452605066345,"",""
"La plaça del Raspall",41.4013142620134,2.16070129648216,"",""
"Associació d'Emprenedors del Clot - Eix Clot",41.4164386981113,2.18149292740136,"Informació d'interès","info@eixclot.cat"
"Museu",41.3915535126538,2.16377545881964,"Informació d'interès","https://museutapies.org/"
"Casa Fàbrica Güell-Ramis",41.3795853523901,2.17826525233664,"",""
"Casa Parés",41.3872658323001,2.17840101046802,"",""
"Casa Garriga Nogués",41.3889231001481,2.16525483299553,"Variables","Enric Sagnier i Villavecchia"
"Jardins del Teatre Grec",41.3701435320893,2.15862112851966,"Informació d'interès","https://link.bcn.cat/cEjdTG"
"Jardins de la Tamarita",41.4109050420774,2.13533081201043,"Informació d'interès","https://link.bcn.cat/cEjdlT"
"Port Olímpic de Barcelona",41.3877223806331,2.19928206100583,"Informació d'interès","portolimpic@bsmsa.cat"
"Cansaladeria Puig",41.4319653776345,2.18923165309105,"Informació d'interès","info@cansaladeriapuig.com"
"L'antic Putxet. Els carrers Manacor, Cadis i Putxet",41.4041312464898,2.14222561543134,"",""
"Jardins Creu de Pedralbes",41.3943318527855,2.11157673475024,"",""
"La plaça Molina",41.401283332496,2.14673398362158,"",""
"Casa Carreras",41.3940484333434,2.10898710094161,"",""
"Seu del Districte de Sants-Montjuïc",41.3754087791269,2.14227439231601,"Informació d'interès","http://ajuntament.barcelona.cat/sants-montjuic/ca/"
"Casa Serra",41.3956274787058,2.15753442979863,"",""
"Institut Vila de Gràcia",41.3986014146248,2.15536811567757,"Informació d'interès","insviladegracia@insviladegracia.cat"
"Pavelló de la República",41.4308454828897,2.151482356409,"",""
"Font Hércules",41.4022208485936,2.16633483038684,"",""
"Torre del Fang",41.4165005469573,2.19194804761121,"",""
"Estació de França",41.3839053289972,2.18719725426863,"Informació d'interès","http://www.rodaliesdecatalunya.cat"
"Associació Sarrià Eix Comercial",41.3984020107324,2.1227635462172,"Informació d'interès","acs@eixsarria.com"
"Dipòsit del Rei Martí",41.4088621374449,2.12716865773856,"",""
"El barri de la Clota",41.4266494819068,2.1509858239587,"",""
"Casa Almirall",41.3823892139935,2.16592929560736,"",""
"Plaça de les Dones del 36",41.4045422083147,2.15365475983871,"",""
"Centre Cívic El Coll - La Bruguera",41.4186065047741,2.14991532083374,"Informació d'interès","ccelcoll@ccelcoll.org"
"Centre Esportiu Municipal Putxet",41.4097280389679,2.14129588777928,"Informació d'interès","info@putxetsport.cat"
"Escola la Farigola de Vallcarca",41.4138319736047,2.14668096858076,"Informació d'interès","a8002198@xtec.cat"
"Edifici de la Fàbrica Moritz - Espai Gastronòmic i Cultural",41.3825311213216,2.16343595449727,"Informació d'interès","info@moritz.com"
"Museu d'Art Contemporani de Barcelona",41.3831774156411,2.16784852899158,"Informació d'interès","comunicacio@macba.cat"
"IL3 Institut de Formació Contínua - Universitat de Barcelona",41.4027779494635,2.19214900447994,"Informació d'interès","info.il3@ub.edu"
"Hospital de la Santa Creu i Sant Pau",41.4154410839599,2.17395986835557,"Informació d'interès","atenciousuari@santpau.cat"
"Funicular Vallvidrera - FGC",41.4142284643741,2.10594625120209,"Informació d'interès","http://www.fgc.cat/xarxa-fgc/autobusos-funiculars-teleferic"
"Funicular Tibidabo - Cuca de Llum",41.4163105021069,2.13141168435624,"Informació d'interès","http://www.tibidabo.cat"
"Tramvia Blau Tibidabo-TMB",41.4105346831692,2.13702198497694,"Informació d'interès","http://www.tmb.cat/ca/tramvia-blau"
"Centre Cívic Guinardó",41.4160768758899,2.17336103332938,"Informació d'interès","informacio@ccguinardo.cat"
"Institut Français de Barcelone",41.3952834861281,2.15179562487583,"Informació d'interès","info.barcelona@institutfrancais.es"
"Casa Company",41.3931208007161,2.14818932306794,"",""
"Biblioteca Jaume Fuster",41.4074909693971,2.1497752025513,"Informació d'interès","b.barcelona.jf@diba.cat"
"Museu del Perfum - Fundació Planas Giralt",41.3915074041881,2.16524546747354,"Informació d'interès","museu@museudelperfum.com"
"Reial Club Nàutic de Barcelona",41.3772387242921,2.18302643473186,"Informació d'interès","info@rcnb.com"
"Centre de Convencions Internacional de Barcelona",41.4089515981679,2.21883732398745,"Informació d'interès","ccib@ccib.es"
"Santuari de Santa Eulàlia de Vilapicina",41.4307235823043,2.17291585253469,"Informació d'interès","info@santuarisantaeulalia.cat"
"Casa Terradas - Casa de les Punxes",41.3978945538838,2.16385796817251,"Informació d'interès","info@lespunxes.com"
"Casa Museu Gaudí",41.414812321254,2.15506433423004,"Informació d'interès","https://parkguell.barcelona/ca/compra-entrades"
"Club Tennis La Salut",41.4123404211129,2.15819198579813,"Informació d'interès","ctlasalut@ctlasalut.com"
"Eix Comercial del Raval",41.3788367071619,2.17389247479509,"Informació d'interès","info@eixraval.com"
"Platja de la Mar Bella",41.3985792446733,2.21232769809317,"Informació d'interès","http://barcelona.cat/ca/que-pots-fer-a-bcn/banys-i-platges/platja-de-la-mar-bella"
"Cementiri Sant Andreu",41.4374121393124,2.17903016182134,"Informació d'interès","cbsa@cbsa.cat"
"Fundació Orfeó Gracienc",41.4047341392882,2.15642312077188,"Informació d'interès","info@orfeogracienc.org"
"Parròquia de Sant Joan de Gràcia",41.4053371060684,2.15671227260225,"Informació d'interès","info@santjoandegracia.cat"
"Colmado Murria",41.3948010868698,2.16651103582555,"Informació d'interès","http://colmadomurria.com"
"El Parc del Fòrum",41.4110668213897,2.2217148764638,"Informació d'interès","parcdelforum@bsmsa.cat"
"Mercat Santa Caterina",41.3863948816449,2.17817711211897,"Informació d'interès","https://www.facebook.com/MercatSantaCaterinaBcn/"
"Club Natació Barcelona",41.371273232702,2.18784972447897,"Informació d'interès","cnb@cnb.cat"
"Parròquia de Sant Josep Manyanet",41.4290035985431,2.19142318676995,"Informació d'interès","jcalvet7@gmail.com"
"Parròquia de la Mare de Déu del Coll",41.4201320636162,2.15131941717966,"Informació d'interès","mdcoll21@arqbcn.cat"
"Centre Cívic Sant Andreu",41.4308801838035,2.18941243863765,"Informació d'interès","infoccsa@bcn.cat"
"Platja de la Nova Mar Bella",41.4011446176269,2.21424938542711,"Informació d'interès","http://barcelona.cat/ca/que-pots-fer-a-bcn/banys-i-platges/platja-de-la-nova-mar-bella"
"Parròquia de la Mare de Déu de Lourdes",41.3730976212758,2.15601101229441,"Informació d'interès","lurdespoblesec@gmail.com"
"Museu",41.3682922618212,2.16014929254764,"Informació d'interès","info@fmirobcn.org"
"Escola Superior de Disseny i d'Art Llotja",41.4026021980634,2.13613047469094,"Informació d'interès","ea-llotja@xtec.cat"
"Parc de Montjuïc",41.3633251193404,2.15751616167892,"Informació d'interès","https://www.barcelona.cat/ca/que-pots-fer-a-bcn/parc-montjuic"
"Jardins de Magalí",41.3849133652838,2.13353264623678,"",""
"Monument Arc de Triomf de Barcelona",41.391080863415,2.180703905152,"Variables","1888"
"Torre Bellesguard  Gaudí - Casa Figueres",41.4091653884094,2.12683267046579,"Informació d'interès","reserva@bellesguardgaudi.com"
"Filmoteca de Catalunya",41.3786336982489,2.17102697367413,"Informació d'interès","filmoteca.cultura@gencat.cat"
"Edifici Talaia Barcelona",41.3908406598219,2.1394911073808,"",""
"L'Hort del Cànem",41.3991395847281,2.20078331668638,"",""
"Centre Esportiu Municipal Can Caralleu",41.4009869937435,2.1105047906383,"Informació d'interès","cancaralleu@cancaralleu.cat"
"Centre Cívic Casa Golferichs",41.3808491471351,2.15640749482153,"Informació d'interès","golferichs@golferichs.org"
"Reial Acadèmia de Ciències i Arts de Barcelona",41.3841759271674,2.17074086401955,"Informació d'interès","secretaria@racab.com"
"Fundació Universitaria Agustí Pedro Pons",41.4066096098967,2.11418382970131,"Informació d'interès","fpedropons@ub.edu"
"Parròquia de Sant Pacià",41.4316681363125,2.18758740217343,"Informació d'interès","santpacia154@arqbcn.org"
"Parc de l'Espanya Industrial",41.3765356482233,2.13987400632237,"Informació d'interès","https://link.bcn.cat/cPdlI"
"Residència Assistencial per a Gent Gran Refugi d'Obreres",41.4083029731499,2.14821121399788,"Informació d'interès","info.refugi@refugidobreres.cat"
"MUHBA Museu d'Història de Barcelona - Casa de l'Aigua",41.4546386423967,2.18972909693242,"Informació d'interès","informaciomuhba@bcn.cat"
"Associació Rambla de Catalunya",41.3907743357767,2.16358959957443,"Informació d'interès","ramblacatalunya1995@gmail.com"
"Restaurant Casa Tejada",41.3950526914734,2.1421082890928,"Telèfons","937821236"
"Jardins",41.4359290498989,2.14093125426753,"Informació d'interès","http://goo.gl/9z5Iv2"
"Mercat Clot",41.4076169424193,2.18864437236502,"Informació d'interès","https://www.facebook.com/mercatdelclot/"
"Mercat Poblenou - Unió",41.4010217484823,2.20542919639915,"Informació d'interès","https://www.facebook.com/mercatpoblenou"
"Fàbrica de Creació Nau Ivanow",41.4199791609378,2.18996519645413,"Informació d'interès","info@nauivanow.com"
"Escola d'Aprenents SEAT",41.3544334078217,2.14292901213074,"Informació d'interès","a8032427@xtec.cat"
"Escola Mossèn Jacint Verdaguer",41.3733207088457,2.15482435089115,"Informació d'interès","a8001649@xtec.cat"
"Jardins dels Drets Humans",41.3610265626819,2.13670881881506,"Informació d'interès","https://link.bcn.cat/cJdDH"
"BAU, Centre Universitari d'Arts i Disseny de Barcelona",41.3977263556573,2.19564144947124,"Informació d'interès","info@bau.cat"
"Casa Lleó Morera",41.3913111364989,2.16549186589899,"Informació d'interès","info@casalleomorera.com"
"Centre Cívic Casa Orlandai",41.3983599977031,2.12467203187066,"Informació d'interès","info@casaorlandai.cat"
"Museu Nacional d'Art de Catalunya",41.368885103834,2.15338122789942,"Informació d'interès","info@museunacional.cat"
"Palau de la Virreina",41.3825297390777,2.17172639881881,"Informació d'interès","lavirreinaci@bcn.cat"
"Ateneu  Sant Andreu",41.4324898639079,2.18530303145884,"Informació d'interès","secretaria@ateneusantandreu.org"
"Parc de Diagonal Mar",41.4084903113714,2.21223195152355,"Informació d'interès","https://link.bcn.cat/cPdDM"
"Impremta Baltasar",41.4321130428107,2.18940655640806,"Telèfons","933 469 206"
"Parròquia de la Mare de Déu de la Mercè i Sant Miquel Arcàngel - Basílica",41.3794251798862,2.17958025490652,"Informació d'interès","mdmerce30@arqbcn.org"
"Club Natació Atlètic - Barceloneta",41.3734443342363,2.18868474971938,"Informació d'interès","cnab@cnab.cat"
"Museu Palmero Arte",41.4252047837623,2.14017998903957,"Informació d'interès","palmero.arte@gmail.com"
"Escola Lluís Vives",41.3718629004559,2.12808517797336,"Informació d'interès","a8002010@xtec.cat"
"Centre Educatiu Impulsem",41.3766802589152,2.17105124090022,"Informació d'interès","impulsem@impulsem.org"
"Ca n'Andalet",41.4272118915253,2.15367876081379,"Informació d'interès","barcelonactiva@barcelonactiva.es"
"La vila de Gràcia",41.405031103391,2.15751956429727,"Informació d'interès","http://lameva.barcelona.cat/gracia/ca/home/el-barri-de-la-vila-de-gracia"
"Federació de Comerciants de Barna Centre",41.3833774282977,2.17717162762183,"Informació d'interès","bc@barnacentre.com"
"Ca l'Aranyó",41.4041874561277,2.1929166509683,"Informació d'interès","info@idec.upf.edu"
"Can Fontanet - Centre d'Interpretació dels Tres Tombs de Sant Andreu",41.4337939743542,2.19083262848273,"Informació d'interès","info@canfontanet.cat"
"Hotel d'Entitats de Can Guardiola",41.4299594840632,2.18855338239154,"Informació d'interès","obs-satandreu.benestar@gencat.net"
"Ateneu d'Innovació Digital i Democràtica - Canòdrom",41.4272866451839,2.18411984805552,"Informació d'interès","hola@canodrom.barcelona"
"Sants i Hostafrancs",41.3753978210839,2.14261938709999,"Informació d'interès","http://lameva.barcelona.cat/sants-montjuic/ca/home/coneix-els-barris"
"La Vila Olímpica",41.3893796656858,2.19726788513656,"Informació d'interès","http://lameva.barcelona.cat/santmarti/ca/home/el-barri-de-la-vila-olimpica-del-poblenou"
"El Fòrum",41.4110668213897,2.2217148764638,"Informació d'interès","http://lameva.barcelona.cat/santmarti/ca/home/el-barri-de-diagonal-mar-i-el-front-maritim-del-poblenou"
"La plaça d'Orfila",41.4362444685999,2.1909591589264,"",""
"Elisava Escola Universitaria de Disseny i Enginyeria de Barcelona",41.3784895963699,2.17606454127046,"Informació d'interès","elisava@elisava.net"
"Poble Espanyol de Barcelona",41.3691480997675,2.14674308094935,"Informació d'interès","info@poble-espanyol.com"
"Casal Sant Jordi",41.3894457676064,2.17133378654777,"",""
"Casa Amatller",41.391612972963,2.16511289068721,"Informació d'interès","http://www.amatller.org"
"Farmàcia de Bolós Giralt",41.391666216249,2.16242479125787,"Informació d'interès","https://www.farmaguia.net/desktop/"
"Institut Químic de Sarrià - Campus Sarrià - IQS",41.4037959115273,2.11946054577426,"Informació d'interès","secretaria@iqs.edu"
"Jardins Plaça de Can Fabra",41.434925914294,2.19173885834208,"Informació d'interès","https://link.bcn.cat/cJdlpdCF"
"Alberg In-Out - AJ000427",41.4220637237985,2.10181273665369,"Informació d'interès","info@inouthostel.com"
"Centre Educatiu CETT",41.4348506125467,2.14815557548078,"Informació d'interès","cett@cett.es"
"Zona de Banys",41.4110668213897,2.2217148764638,"Informació d'interès","https://book.timify.com/services?accountId=648c2d9b5f01dd79c87cfd0d&hideCloseButton=true"
"El camp de la Creu",41.3887635239803,2.1401802818853,"",""
"Ca l'Estruc- Convent de les Germanes de l'Assumpció",41.4355395163499,2.18801992027303,"",""
"Botiga Casa Rusca",41.4316218674324,2.18928710497735,"Telèfons","933120955"
"La Mina Grott",41.4152944474222,2.09754548973204,"",""
"Cooperativa La Guardiola Familiar",41.4305670657395,2.19182897329784,"",""
"Can Pardal",41.4028587979617,2.1561857760316,"",""
"Edifici d'habitatges Gran de Gràcia 74*76",41.4000871996298,2.15538480117461,"",""
"Casa Cama i Escurra",41.3982823043842,2.15708819520445,"",""
"Casa Claudi Alsina",41.4069674928256,2.15089088278279,"",""
"Casa Eudald Obradors",41.4105792331712,2.1458839653211,"",""
"Casa Gaspar Galí",41.4026520800117,2.15584956854613,"",""
"Eix Comercial del Poblenou",41.402619669139,2.19989959011579,"Informació d'interès","http://www.facebook.com/eixcomercialpoblenou/"
"Carrer de les Monges",41.4306896561236,2.18794310625012,"",""
"Carrer Gran de Sant Andreu",41.4361254325593,2.1898796475568,"",""
"Foment Republicà de Sants. Antic Ateneu Batllori",41.3748900845571,2.13806123599892,"",""
"Acàdemia Blancafort - Antiga Editorial Seguí",41.3987816239074,2.1609062506181,"Variables","Andreu Audet i Puig"
"Carrer Campo Florido",41.4213811568598,2.18248495775346,"",""
"Carrer Coroleu",41.4329829834463,2.18719054350371,"",""
"Carrer Grau",41.4387916405351,2.18766935249748,"",""
"Carrer Manigua",41.4236765465751,2.17973968759187,"",""
"Carrer Matanzas",41.4227520309288,2.18218670841687,"",""
"Menjadors populars del carrer Gran Sant Andreu (Guerra Civil)",41.4327222720558,2.1893973971197,"",""
"Unió de Botiguers del Cor d'Horta",41.4302988346914,2.16223231196277,"Informació d'interès","contacte@corhorta.com"
"Cases Blanques",41.4314880916563,2.14082083787243,"",""
"Refugi Antiaeri de Can Peguera",41.4341121119442,2.16533452711424,"",""
"Casa Víctor Conill",41.3978028724017,2.15735203455808,"Variables","Josep Goday Casals"
"Cases Leandre Vidal",41.4008694941528,2.16010997577029,"",""
"La Casa de l'Aigua",41.4529654522461,2.18803680413022,"Informació d'interès","casadelaiguadt8@bcn.cat"
"El Raval",41.3784325982385,2.17017596980507,"Informació d'interès","http://lameva.barcelona.cat/ciutatvella/ca/home/el-barri-del-raval"
"Sant Antoni",41.3797514735752,2.16151041998755,"",""
"La plaça d'Espanya",41.3739746376244,2.14871080149085,"",""
"El Poble-sec",41.3740270608463,2.16385022634341,"Informació d'interès","http://lameva.barcelona.cat/sants-montjuic/ca/home/el-barri-del-poble-sec"
"Les Corts",41.3866905152673,2.13194633370696,"Informació d'interès","http://lameva.barcelona.cat/lescorts/ca/home/el-barri-de-les-corts"
"El passeig de Sant Joan",41.400538201607,2.16855653927962,"",""
"La plaça de la Vila de Gràcia",41.4003803027479,2.15752527689547,"",""
"El Congrés i els Indians",41.4226742863318,2.18013251332118,"Informació d'interès","http://lameva.barcelona.cat/santandreu/ca/home/el-barri-del-congres-i-els-indians"
"Can Tusquets",41.4104399702781,2.1541954930675,"",""
"Casa Agustí Trulla",41.4007348516473,2.15299458606253,"",""
"Casa Castellet",41.4032250166338,2.15911947972876,"",""
"Casa Concepció i Casa Comelles",41.403249208075,2.1542086675875,"",""
"Casa Cortina",41.4102220482308,2.14606270494447,"",""
"Casa Enric Cera",41.4046749006287,2.1573773724992,"Variables","Enric Sagnier Villavecchia"
"Casa Girona i Cuyàs",41.3981997813256,2.15759896717037,"",""
"Casa Joan Matas",41.3993991954534,2.15895544630503,"Variables","Domènec Boada i Piera"
"Casa José de Ugarte",41.4079080574319,2.15237306088214,"",""
"Casa Madurell",41.4027521989352,2.15961239519812,"",""
"Casa Vilabella",41.4041689023572,2.15550524734986,"Variables","Lluís de Miquel i Roca"
"Edifici Modernista Francisco Giner 47",41.3997815824862,2.15839687100386,"",""
"Edifici d'Habitatges Gran de Gràcia 138",41.4016993735061,2.15347691204137,"",""
"Espai Bombers Parc de la Prevenció de Barcelona",41.3736959537543,2.15456617720879,"Informació d'interès","espaibombers@bcn.cat"
"Ermita de la Mare de Déu de la Salut",41.4115499547491,2.15710983691872,"",""
"Fàbrica Artés",41.3996059970396,2.16227552651738,"",""
"La plaça de Gal·la Placídia",41.3986062185536,2.15294256750793,"",""
"La plaça de John Lennon",41.4028605012563,2.16153427167758,"",""
